PST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2013-12-20,57,46,35,40,32,28,79,61,43,30.02,29.97,29.9,10,8,5,10,3,13.0,0.00,4,,174<br />
2013-12-21,59,48,36,33,30,26,76,54,31,30.12,30.04,30.0,10,8,5,6,2,8.0,0.00,1,,72<br />
2013-12-22,62,49,35,35,33,30,82,58,34,30.33,30.24,30.12,8,6,4,6,1,8.0,0.00,1,,78<br />
2013-12-23,67,52,36,37,35,32,82,56,29,30.43,30.36,30.33,7,5,4,7,1,11.0,0.00,0,,316<br />
2013-12-24,64,50,35,38,36,32,89,63,36,30.35,30.3,30.24,7,5,3,7,2,9.0,0.00,1,,95<br />
2013-12-25,69,53,37,40,36,32,85,57,28,30.32,30.27,30.22,7,4,3,6,1,7.0,0.00,0,,270<br />
2013-12-26,66,51,36,38,35,31,82,57,32,30.31,30.25,30.2,9,4,3,7,2,8.0,0.00,0,,98<br />
2013-12-27,65,51,36,40,36,30,89,62,34,30.28,30.21,30.13,6,4,3,8,2,9.0,0.00,6,,91<br />
2013-12-28,61,49,36,38,34,32,92,64,35,30.14,30.1,30.04,9,5,2,7,2,8.0,0.00,2,,342<br />
2013-12-29,64,49,34,38,34,31,85,60,34,30.22,30.17,30.12,5,3,3,6,2,8.0,0.00,1,,82<br />
2013-12-30,67,51,35,35,32,28,76,51,26,30.28,30.23,30.2,6,4,3,6,1,9.0,0.00,3,,341<br />
2013-12-31,65,51,37,35,31,28,76,51,26,30.28,30.21,30.15,6,4,3,5,1,6.0,0.00,3,,5<br />
2014-01-01,65,51,36,35,32,28,70,49,28,30.25,30.19,30.14,6,4,3,6,2,7.0,0.00,2,,91<br />
2014-01-02,66,52,37,36,33,30,76,54,31,30.21,30.14,30.08,5,4,2,9,2,17.0,0.00,1,,344<br />
2014-01-03,63,50,37,37,35,31,82,59,36,30.11,30.04,29.98,4,4,3,7,2,8.0,0.00,5,,118<br />
2014-01-04,65,51,37,37,35,31,85,58,31,30.11,30.04,29.99,6,4,2,7,2,9.0,0.00,2,,14<br />
2014-01-05,67,52,37,37,34,31,82,56,29,30.25,30.18,30.11,5,4,3,5,1,7.0,0.00,0,,28<br />
2014-01-06,66,51,36,36,31,28,76,51,26,30.31,30.24,30.17,7,5,3,7,1,7.0,0.00,5,,340<br />
2014-01-07,63,52,41,36,32,30,65,48,30,30.22,30.17,30.13,8,5,4,7,1,7.0,0.00,5,,20<br />
2014-01-08,60,48,36,42,34,28,76,58,39,30.24,30.18,30.14,10,6,3,12,3,14.0,0.00,2,,344<br />
2014-01-09,62,51,39,45,39,34,85,66,46,30.25,30.21,30.16,10,5,2,13,3,17.0,0.00,4,,93<br />
2014-01-10,61,51,41,42,40,37,89,70,51,30.31,30.24,30.21,6,4,3,7,2,8.0,0.00,4,,81<br />
2014-01-11,63,52,40,46,41,36,86,66,46,30.27,30.21,30.14,9,5,3,15,5,19.0,0.00,6,,2<br />
2014-01-12,54,47,40,44,42,39,92,79,66,30.37,30.3,30.22,10,6,0,15,5,18.0,0.00,4,Fog,299<br />
2014-01-13,63,50,36,42,38,35,92,69,46,30.49,30.43,30.38,10,6,3,7,2,8.0,0.00,1,,113<br />
2014-01-14,65,50,35,39,36,32,89,63,37,30.5,30.43,30.38,8,6,4,7,2,8.0,0.00,0,,61<br />
2014-01-15,69,53,36,39,36,32,85,57,28,30.38,30.31,30.25,7,6,4,7,2,19.0,0.00,0,,331<br />
2014-01-16,71,54,37,40,35,31,79,53,26,30.28,30.21,30.15,8,5,4,7,1,7.0,0.00,0,,21<br />
2014-01-17,74,56,38,40,35,31,76,50,23,30.22,30.17,30.11,6,4,4,7,3,8.0,0.00,1,,13<br />
2014-01-18,70,54,38,37,33,30,76,51,26,30.2,30.14,30.09,6,4,3,6,2,7.0,0.00,0,,62<br />
2014-01-19,73,55,37,38,33,28,70,45,20,30.17,30.12,30.06,6,4,3,6,2,9.0,0.00,1,,287<br />
2014-01-20,70,54,37,37,33,29,76,51,25,30.26,30.19,30.13,5,4,2,7,2,8.0,0.00,0,,254<br />
2014-01-21,69,54,38,35,32,27,76,49,22,30.27,30.22,30.17,6,5,3,8,2,11.0,0.00,4,,295<br />
2014-01-22,68,53,38,36,32,29,73,49,24,30.17,30.06,29.96,5,4,3,8,2,10.0,0.00,2,,98<br />
2014-01-23,71,56,40,35,30,21,67,42,17,30.04,29.94,29.88,9,4,3,9,3,12.0,0.00,4,,37<br />
2014-01-24,78,61,44,35,28,17,60,35,10,30.25,30.16,30.05,10,8,5,7,2,9.0,0.00,6,,349<br />
2014-01-25,75,60,45,33,27,22,56,35,14,30.26,30.19,30.13,10,8,5,7,3,9.0,0.00,5,,317<br />
2014-01-26,72,58,44,36,30,27,54,37,20,30.14,30.09,30.02,10,7,5,8,3,12.0,0.00,4,,61<br />
2014-01-27,69,55,41,35,32,29,65,45,24,30.18,30.12,30.07,9,6,4,9,2,11.0,0.00,4,,312<br />
2014-01-28,70,58,46,39,34,31,60,44,28,30.25,30.2,30.15,10,6,4,8,2,10.0,0.00,5,,327<br />
2014-01-29,71,58,45,44,38,34,61,46,31,30.21,30.11,29.94,9,6,4,10,3,12.0,T,5,Rain,108<br />
2014-01-30,59,55,51,52,49,43,96,75,53,29.93,29.88,29.83,10,5,1,18,5,23.0,0.54,8,Rain,262<br />
2014-01-31,60,52,43,50,41,34,93,67,40,30.05,29.98,29.88,10,9,1,17,7,20.0,0.03,4,,313<br />
2014-02-01,59,48,36,38,35,30,92,64,36,30.16,30.11,30.05,10,9,5,9,2,12.0,0.00,1,,93<br />
2014-02-02,53,46,39,41,36,32,82,64,45,30.12,30.0,29.94,10,9,4,22,8,27.0,0.06,7,Rain,115<br />
2014-02-03,58,48,38,39,37,35,86,65,43,30.06,30.01,29.96,10,10,8,13,5,22.0,0.00,3,,297<br />
2014-02-04,57,47,36,38,36,33,92,70,47,30.15,30.1,30.06,10,9,5,10,4,12.0,0.00,5,,309<br />
2014-02-05,60,49,38,39,35,32,85,61,36,30.22,30.14,30.1,10,8,3,9,2,13.0,0.00,3,,301<br />
2014-02-06,62,55,47,46,43,37,93,80,66,30.1,30.02,29.95,10,7,2,13,5,26.0,0.80,8,Rain,78<br />
2014-02-07,54,50,45,48,46,41,100,92,83,30.2,30.12,30.05,10,5,0,10,4,,0.09,6,Fog-Rain,115<br />
2014-02-08,61,56,51,51,49,46,89,77,64,30.26,30.21,30.17,10,10,7,20,7,23.0,0.01,8,Rain,101<br />
2014-02-09,67,60,53,54,52,50,89,74,58,30.2,30.17,30.12,10,10,9,15,5,16.0,0.02,7,Rain,119<br />
2014-02-10,69,61,53,55,53,50,100,78,55,30.23,30.18,30.15,10,9,3,20,8,24.0,0.02,5,Rain,324<br />
2014-02-11,63,57,50,51,50,48,100,80,60,30.24,30.21,30.17,10,5,0,13,3,15.0,0.00,6,Fog,106<br />
2014-02-12,69,57,45,51,49,43,93,72,51,30.28,30.22,30.17,9,5,3,10,3,20.0,0.00,3,,287<br />
2014-02-13,72,60,47,52,48,45,93,67,41,30.22,30.17,30.1,10,4,0,9,3,12.0,0.00,3,Fog,50<br />
2014-02-14,74,62,49,52,50,45,89,65,41,30.17,30.11,30.05,5,4,3,7,1,9.0,0.00,6,,27<br />
2014-02-15,67,59,50,54,50,46,89,71,52,30.07,30.02,29.98,7,4,2,14,3,16.0,0.00,7,,41<br />
2014-02-16,72,63,53,52,48,42,86,62,38,30.15,30.1,30.02,10,8,3,16,9,20.0,T,5,Rain,305<br />
2014-02-17,69,58,47,47,43,40,82,61,39,30.14,30.1,30.06,10,10,10,16,6,23.0,0.00,4,,305<br />
2014-02-18,63,54,45,46,44,41,89,71,52,30.2,30.13,30.08,10,10,9,12,5,14.0,0.00,6,,330<br />
2014-02-19,71,58,45,48,45,39,86,64,42,30.15,30.1,30.04,10,9,6,20,8,24.0,0.00,2,,307<br />
2014-02-20,68,57,45,45,40,35,71,54,37,30.21,30.15,30.1,10,10,10,13,4,17.0,0.00,5,,230<br />
2014-02-21,72,60,47,44,42,40,82,58,34,30.12,30.05,29.98,10,9,6,10,2,13.0,0.00,1,,50<br />
2014-02-22,73,60,47,45,42,39,82,57,31,30.01,29.96,29.91,10,8,5,9,2,12.0,0.00,2,,301<br />
2014-02-23,76,62,47,45,42,40,77,52,27,30.03,29.97,29.92,10,9,6,8,2,10.0,0.00,0,,341<br />
2014-02-24,79,64,48,44,41,35,80,51,21,30.02,29.96,29.88,10,9,6,8,3,11.0,0.00,0,,25<br />
2014-02-25,80,65,50,46,41,36,71,46,21,29.98,29.91,29.85,10,8,6,8,3,11.0,0.00,2,,126<br />
2014-02-26,66,60,54,54,48,43,75,64,52,30.02,29.92,29.82,10,9,4,25,9,31.0,0.36,8,Rain,122<br />
2014-02-27,68,61,53,55,48,43,89,66,42,29.97,29.87,29.69,10,10,2,20,10,22.0,0.17,5,Rain,151<br />
2014-02-28,66,60,54,55,49,42,86,69,51,29.67,29.55,29.47,10,9,2,30,15,39.0,0.58,7,Rain,137<br />
2014-03-01,66,60,53,47,44,42,77,61,44,29.9,29.74,29.64,10,10,10,23,10,29.0,T,6,Rain,120<br />
2014-03-02,63,57,50,50,47,44,80,70,60,30.16,30.06,29.92,10,10,9,16,7,19.0,T,6,Rain,107<br />
2014-03-03,68,58,47,50,47,44,86,67,48,30.19,30.13,30.06,10,10,10,7,2,12.0,0.00,6,,13<br />
2014-03-04,72,64,56,54,52,50,86,69,51,30.12,30.08,30.02,10,10,10,10,5,15.0,T,7,,289<br />
2014-03-05,72,64,56,55,54,52,93,71,49,30.12,30.08,30.03,10,7,3,9,3,10.0,0.00,7,,186<br />
2014-03-06,73,65,57,58,53,42,84,63,42,30.13,30.09,30.04,10,7,2,23,11,29.0,0.02,6,Rain,320<br />
2014-03-07,67,59,51,49,48,47,89,69,48,30.18,30.12,30.08,10,9,7,21,7,24.0,0.00,6,,285<br />
2014-03-08,77,63,48,49,43,34,86,54,21,30.22,30.17,30.13,10,9,6,7,2,13.0,0.00,4,,95<br />
2014-03-09,77,66,55,47,43,33,66,44,21,30.2,30.15,30.09,10,10,10,9,2,16.0,0.00,7,,89<br />
2014-03-10,75,63,51,51,46,40,71,55,38,30.15,30.11,30.06,10,10,10,23,11,28.0,0.00,5,,324<br />
2014-03-11,71,58,45,46,42,39,82,58,33,30.15,30.07,30.01,10,10,8,10,4,13.0,0.00,2,,279<br />
2014-03-12,75,62,49,45,38,30,80,50,19,30.09,30.03,29.99,10,10,8,14,5,20.0,0.00,3,,313<br />
2014-03-13,78,62,46,37,31,23,61,34,7,30.04,29.99,29.94,10,10,10,9,4,,0.00,0,,309<br />
2014-03-14,78,64,49,46,37,30,61,40,19,30.18,30.11,30.04,10,10,10,15,5,20.0,0.00,2,,320<br />
2014-03-15,80,65,50,48,44,39,77,51,25,30.3,30.25,30.19,10,10,8,13,5,15.0,0.00,0,,99<br />
2014-03-16,85,69,53,49,43,35,72,45,17,30.32,30.23,30.12,10,10,10,9,3,11.0,0.00,1,,327<br />
2014-03-17,73,63,52,47,40,29,67,47,27,30.12,30.01,29.91,10,10,10,23,15,34.0,0.00,1,,308<br />
2014-03-18,74,60,46,43,36,30,71,46,20,29.98,29.93,29.88,10,10,10,13,4,16.0,0.00,0,,264<br />
2014-03-19,81,65,49,43,36,23,68,40,12,30.09,30.02,29.99,10,10,10,9,3,16.0,0.00,1,,346<br />
2014-03-20,81,66,51,41,36,29,68,42,15,30.04,29.97,29.88,10,10,10,14,4,16.0,0.00,5,,316<br />
2014-03-21,81,67,52,44,40,35,71,46,21,29.95,29.9,29.86,10,10,9,16,6,20.0,0.00,3,,309<br />
2014-03-22,78,64,50,45,43,40,80,54,27,30.06,30.01,29.93,10,10,8,13,5,17.0,0.00,1,,318<br />
2014-03-23,80,65,49,43,38,29,74,45,16,30.13,30.07,30.02,10,10,10,15,5,21.0,0.00,1,,299<br />
2014-03-24,85,68,50,44,40,35,71,45,18,30.14,30.05,29.97,10,10,10,14,5,18.0,0.00,0,,317<br />
2014-03-25,78,66,53,50,41,17,72,41,10,29.99,29.9,29.81,10,10,10,25,9,35.0,0.00,4,,315<br />
2014-03-26,62,57,52,50,46,42,83,67,51,30.0,29.9,29.84,10,10,6,17,6,26.0,0.17,7,Rain,356<br />
2014-03-27,69,58,47,49,43,37,93,63,32,30.12,30.06,30.0,10,10,9,16,7,20.0,0.00,3,,316<br />
2014-03-28,74,61,47,45,42,38,80,54,27,30.23,30.15,30.1,10,10,10,9,3,13.0,0.00,5,,17<br />
2014-03-29,76,64,52,50,45,39,77,52,27,30.14,30.04,29.92,10,10,7,29,9,36.0,0.20,8,Rain,16<br />
2014-03-30,66,58,49,50,44,38,96,67,37,30.15,30.08,30.02,10,10,9,14,6,17.0,0.05,5,Rain,304<br />
2014-03-31,68,58,48,48,44,34,89,66,42,30.06,29.96,29.84,10,10,4,21,9,27.0,0.18,6,Rain,254<br />
2014-04-01,62,53,43,46,40,35,89,64,39,30.03,29.95,29.88,10,10,7,16,7,22.0,0.12,6,Rain,158<br />
2014-04-02,64,55,46,46,41,36,93,66,39,30.11,30.02,29.92,10,10,4,16,6,24.0,T,5,Rain,322<br />
2014-04-03,69,58,46,44,41,37,86,60,34,30.15,30.09,30.01,10,10,9,13,3,16.0,0.00,5,,110<br />
2014-04-04,67,58,48,45,42,37,80,59,37,30.04,29.99,29.94,10,10,10,22,8,25.0,0.00,5,,305<br />
2014-04-05,70,59,47,46,43,40,93,63,33,30.16,30.08,30.01,10,9,4,16,9,21.0,0.00,4,,309<br />
2014-04-06,76,63,49,50,45,43,86,59,31,30.23,30.16,30.09,10,10,6,9,4,12.0,0.00,1,,138<br />
2014-04-07,89,72,54,53,46,36,83,50,16,30.17,30.11,30.04,10,10,10,8,3,12.0,0.00,0,,96<br />
2014-04-08,91,75,58,52,44,35,63,39,14,30.11,30.05,29.97,10,10,9,10,3,14.0,0.00,4,,74<br />
2014-04-09,90,75,59,50,44,33,72,44,15,30.04,29.98,29.91,10,10,10,13,4,16.0,0.00,4,,326<br />
2014-04-10,90,74,58,52,46,37,80,49,17,29.99,29.93,29.84,10,10,7,9,4,13.0,0.00,3,,316<br />
2014-04-11,90,77,63,55,48,37,67,42,17,29.88,29.82,29.74,10,10,6,17,8,23.0,0.00,6,,308<br />
2014-04-12,82,70,58,54,48,42,72,49,26,29.87,29.82,29.79,10,10,10,15,9,17.0,0.00,3,,310<br />
2014-04-13,80,67,53,52,49,47,83,59,35,30.01,29.95,29.88,10,10,9,15,8,27.0,0.00,0,,312<br />
2014-04-14,87,72,57,52,46,34,72,44,15,30.08,30.02,29.98,10,10,6,12,4,17.0,0.00,1,,278<br />
2014-04-15,91,76,60,47,39,23,60,35,9,30.0,29.91,29.81,10,10,10,17,7,21.0,0.00,3,,303<br />
2014-04-16,88,73,57,49,45,38,72,45,17,29.88,29.82,29.75,10,10,8,18,7,25.0,0.00,2,,307<br />
2014-04-17,88,74,59,51,45,40,60,39,18,29.84,29.79,29.73,10,10,9,16,6,21.0,0.00,5,,345<br />
2014-04-18,84,72,60,51,48,44,60,44,28,29.88,29.83,29.77,10,10,10,21,10,32.0,0.00,4,,302<br />
2014-04-19,86,73,60,50,40,12,60,34,7,30.06,29.97,29.88,10,10,10,21,9,28.0,0.00,3,,311<br />
2014-04-20,84,69,54,49,45,39,83,53,22,30.12,30.06,30.01,10,10,10,15,5,19.0,0.00,1,,314<br />
2014-04-21,83,71,58,46,42,31,62,39,16,30.05,29.98,29.87,10,10,10,22,7,27.0,0.00,6,,31<br />
2014-04-22,72,63,54,47,36,22,62,39,15,30.06,29.99,29.89,10,10,10,23,17,30.0,T,4,Rain,306<br />
2014-04-23,75,62,49,40,35,26,66,41,16,30.09,30.05,30.01,10,10,10,20,12,26.0,0.00,2,,305<br />
2014-04-24,80,66,52,48,42,35,77,50,23,30.08,30.0,29.91,10,10,10,21,8,26.0,0.00,2,,304<br />
2014-04-25,64,57,49,55,51,45,87,74,60,29.91,29.85,29.78,10,9,3,24,9,32.0,0.55,8,Rain-Thunderstorm,277<br />
2014-04-26,67,58,48,46,43,37,93,64,34,30.05,29.94,29.83,10,9,2,20,8,25.0,0.07,6,Rain,312<br />
2014-04-27,74,61,47,45,40,30,80,51,22,30.09,30.05,30.0,10,10,10,18,9,22.0,0.00,3,,311<br />
2014-04-28,78,65,51,46,42,35,77,50,22,30.17,30.12,30.07,10,10,9,21,11,25.0,0.00,1,,305<br />
2014-04-29,86,70,54,54,45,40,77,49,20,30.21,30.12,30.04,10,10,10,14,4,20.0,0.00,1,,148<br />
2014-04-30,93,76,58,50,42,23,60,34,8,30.11,30.05,29.97,10,10,10,13,5,17.0,0.00,1,,89<br />
2014-05-01,95,79,62,49,43,34,56,35,13,30.09,30.03,29.98,10,10,10,17,6,21.0,0.00,4,,315<br />
2014-05-02,97,79,61,47,40,23,56,32,7,30.05,29.99,29.91,10,10,6,17,7,21.0,0.00,5,,309<br />
2014-05-03,91,77,62,49,44,39,56,37,17,29.99,29.92,29.85,10,10,9,23,10,27.0,0.00,5,,313<br />
2014-05-04,81,69,56,49,44,39,72,49,25,30.03,29.97,29.92,10,10,10,21,11,31.0,0.00,3,,312<br />
2014-05-05,76,66,55,48,43,39,67,47,27,30.01,29.94,29.84,10,10,10,28,13,33.0,T,4,,309<br />
2014-05-06,71,62,53,48,44,39,71,52,33,29.92,29.88,29.84,10,10,10,26,9,33.0,0.01,6,Rain,319<br />
2014-05-07,79,66,52,46,44,39,77,51,25,29.96,29.9,29.86,10,10,10,18,6,23.0,0.00,1,,324<br />
2014-05-08,80,67,54,52,44,36,71,46,21,30.06,30.01,29.96,10,10,10,17,8,20.0,T,5,,308<br />
2014-05-09,81,71,60,55,49,42,78,52,26,30.09,30.05,29.99,10,10,10,22,13,28.0,T,4,Rain,307<br />
2014-05-10,78,65,52,44,38,21,71,42,12,30.06,29.98,29.89,10,10,10,28,16,37.0,0.00,1,,305<br />
2014-05-11,82,68,53,38,32,16,54,32,9,30.04,29.98,29.93,10,10,10,18,7,23.0,0.00,1,,313<br />
2014-05-12,89,73,56,39,32,15,44,26,7,30.11,30.05,29.99,10,10,10,10,6,15.0,0.00,1,,167<br />
2014-05-13,96,79,61,41,33,22,40,24,7,30.15,30.08,30.04,10,10,10,14,5,17.0,0.00,1,,230<br />
2014-05-14,99,83,66,43,35,25,39,24,8,30.13,30.07,29.99,10,10,8,13,6,17.0,0.00,1,,315<br />
2014-05-15,102,85,68,47,40,29,44,27,9,30.08,30.01,29.94,10,10,10,18,8,23.0,0.00,3,,298<br />
2014-05-16,100,84,67,42,33,28,29,19,8,30.02,29.95,29.88,10,10,10,21,10,25.0,0.00,5,,322<br />
2014-05-17,92,77,62,47,37,22,48,28,8,29.95,29.89,29.83,10,10,10,18,11,25.0,0.00,5,,308<br />
2014-05-18,84,73,62,46,42,32,52,34,16,29.94,29.88,29.83,10,10,10,21,14,28.0,0.00,2,,308<br />
2014-05-19,82,69,56,46,41,33,66,42,18,29.94,29.88,29.81,10,10,10,28,12,35.0,0.00,2,,300<br />
2014-05-20,77,67,56,48,43,36,72,48,23,30.0,29.95,29.89,10,10,10,21,10,26.0,T,6,Rain,303<br />
2014-05-21,78,70,61,49,47,46,64,48,32,29.95,29.92,29.88,10,10,10,13,5,17.0,0.00,5,,353<br />
2014-05-22,86,75,64,57,47,41,66,44,21,29.95,29.9,29.86,10,10,10,16,5,25.0,0.03,3,,137<br />
2014-05-23,92,78,63,55,48,42,63,41,18,29.99,29.91,29.83,10,10,10,17,7,23.0,0.00,3,,158<br />
2014-05-24,94,80,66,52,51,48,58,41,23,29.93,29.88,29.81,10,10,10,18,9,23.0,0.00,5,,308<br />
2014-05-25,98,83,68,53,50,44,55,36,17,29.93,29.87,29.8,10,10,10,21,7,24.0,0.00,1,,307<br />
2014-05-26,98,83,68,49,45,37,44,29,13,29.96,29.9,29.86,10,10,10,20,11,23.0,0.00,1,,309<br />
2014-05-27,97,82,66,46,34,21,36,22,7,29.97,29.91,29.85,10,10,10,21,11,26.0,0.00,1,,306<br />
2014-05-28,88,76,63,41,31,16,40,24,7,29.98,29.91,29.86,10,10,10,23,14,28.0,0.00,2,,301<br />
2014-05-29,89,72,54,37,30,18,43,26,8,29.94,29.89,29.84,10,10,10,13,4,17.0,0.00,4,,292<br />
2014-05-30,95,78,60,42,34,21,49,28,7,29.89,29.85,29.79,10,10,10,21,7,25.0,0.00,3,,306<br />
2014-05-31,91,75,58,46,38,21,62,35,8,29.93,29.87,29.82,10,10,10,14,7,19.0,0.00,1,,311<br />
2014-06-01,96,78,60,43,36,16,51,29,6,29.88,29.81,29.72,10,10,9,12,6,15.0,0.00,0,,300<br />
2014-06-02,95,79,62,46,40,27,48,29,9,29.82,29.77,29.73,10,10,8,21,8,26.0,0.00,0,,275<br />
2014-06-03,92,75,58,49,45,35,72,44,15,29.91,29.84,29.77,10,10,9,13,7,16.0,0.00,0,,309<br />
2014-06-04,96,80,63,48,43,32,60,36,12,29.86,29.8,29.75,10,10,10,15,7,20.0,0.00,0,,303<br />
2014-06-05,101,85,69,52,41,14,51,28,4,29.81,29.75,29.68,10,10,8,18,7,21.0,0.00,1,,296<br />
2014-06-06,99,84,68,50,42,32,44,27,10,29.77,29.73,29.67,10,10,10,16,8,20.0,0.00,0,,312<br />
2014-06-07,98,84,69,55,50,41,53,34,15,29.78,29.73,29.68,10,10,10,14,6,17.0,0.00,1,,303<br />
2014-06-08,105,88,70,55,48,32,53,31,8,29.79,29.73,29.66,10,10,10,13,6,16.0,0.00,0,,304<br />
2014-06-09,110,92,74,56,48,31,50,29,7,29.73,29.66,29.59,10,10,8,13,5,15.0,0.00,0,,231<br />
2014-06-10,103,88,73,56,51,44,50,32,14,29.7,29.65,29.6,10,10,10,22,8,26.0,0.00,1,,299<br />
2014-06-11,97,83,69,56,50,45,57,37,17,29.81,29.76,29.69,10,9,5,16,7,21.0,0.00,0,,315<br />
2014-06-12,93,79,65,53,49,36,67,41,15,29.9,29.84,29.79,10,10,10,21,12,26.0,0.00,0,,308<br />
2014-06-13,91,76,61,45,38,32,52,32,11,29.94,29.88,29.83,10,10,10,18,11,24.0,0.00,1,,307<br />
2014-06-14,92,77,62,45,38,23,52,30,8,29.89,29.83,29.76,10,10,10,16,7,19.0,0.00,3,,314<br />
2014-06-15,93,80,66,49,37,28,49,30,10,29.78,29.74,29.7,10,10,10,21,9,26.0,0.00,4,,314<br />
2014-06-16,85,73,60,49,40,29,64,39,14,29.87,29.83,29.78,10,10,10,20,10,24.0,0.00,2,,308<br />
2014-06-17,84,71,58,44,38,28,57,36,15,29.91,29.86,29.83,10,10,10,16,9,21.0,0.00,1,,308<br />
2014-06-18,92,77,61,43,39,32,48,31,13,29.92,29.88,29.85,10,10,10,16,6,23.0,0.00,0,,316<br />
2014-06-19,99,82,65,43,36,21,42,25,7,29.94,29.9,29.85,10,10,10,17,8,22.0,0.00,0,,302<br />
2014-06-20,99,83,67,48,37,20,37,22,6,29.93,29.88,29.82,10,10,10,16,8,21.0,0.00,5,,303<br />
2014-06-21,98,82,66,48,36,14,42,24,5,29.85,29.82,29.77,10,10,10,17,8,21.0,0.00,4,,303<br />
2014-06-22,98,81,63,50,36,16,43,24,5,29.89,29.83,29.79,10,10,10,15,6,19.0,0.00,1,,303<br />
2014-06-23,96,80,64,52,46,36,56,34,12,29.89,29.85,29.81,10,10,10,14,7,18.0,0.00,1,,307<br />
2014-06-24,98,84,69,52,46,40,47,31,14,29.93,29.88,29.83,10,10,10,21,12,31.0,0.00,1,,305<br />
2014-06-25,97,82,67,56,49,43,56,37,17,29.91,29.87,29.82,10,10,10,22,11,26.0,0.00,1,,305<br />
2014-06-26,88,78,67,57,51,45,68,46,24,29.94,29.89,29.84,10,10,10,20,13,26.0,0.00,2,,312<br />
2014-06-27,94,79,63,58,52,41,72,44,16,29.93,29.88,29.82,10,10,10,18,11,23.0,0.00,1,,310<br />
2014-06-28,96,82,67,58,49,33,73,43,12,29.9,29.85,29.8,10,10,10,18,11,23.0,0.00,0,,310<br />
2014-06-29,100,84,67,52,45,30,56,33,9,29.9,29.83,29.76,10,10,10,12,6,16.0,0.00,0,,308<br />
2014-06-30,106,89,72,57,51,45,46,30,13,29.81,29.76,29.68,10,10,10,13,5,15.0,0.00,2,,284<br />
2014-07-01,108,92,75,58,53,46,46,30,13,29.76,29.71,29.67,10,10,8,17,8,22.0,0.00,1,,312<br />
2014-07-02,104,88,72,59,54,46,57,36,15,29.81,29.77,29.73,10,10,10,16,7,20.0,0.00,0,,296<br />
2014-07-03,104,87,70,57,53,47,57,37,16,29.87,29.82,29.77,10,10,10,14,7,18.0,0.00,0,,313<br />
2014-07-04,107,90,72,59,50,32,50,29,6,29.91,29.86,29.81,10,10,10,17,8,21.0,0.00,0,,290<br />
2014-07-05,105,89,73,51,42,34,34,22,9,30.01,29.94,29.89,10,10,10,17,8,20.0,0.00,0,,301<br />
2014-07-06,103,89,74,47,40,32,28,19,10,29.99,29.92,29.85,10,10,10,15,6,18.0,0.00,3,,300<br />
2014-07-07,99,88,76,54,46,31,42,26,10,29.88,29.83,29.76,10,9,7,12,5,14.0,0.00,6,,325<br />
2014-07-08,108,90,71,58,47,28,57,32,7,29.86,29.81,29.75,10,10,8,15,5,20.0,0.00,2,,320<br />
2014-07-09,104,89,73,59,53,39,57,35,12,29.9,29.82,29.74,10,10,10,15,7,21.0,0.00,1,,280<br />
2014-07-10,99,85,71,59,54,42,61,38,15,29.88,29.82,29.75,10,10,10,15,8,19.0,0.00,1,,286<br />
2014-07-11,95,81,67,57,55,51,68,46,24,29.95,29.91,29.84,10,10,10,18,9,22.0,0.00,1,,301<br />
2014-07-12,98,82,66,56,53,48,63,42,20,30.03,29.96,29.89,10,10,10,21,9,24.0,0.00,1,,307<br />
2014-07-13,103,87,71,58,54,50,57,38,18,29.96,29.88,29.8,10,10,10,15,6,22.0,0.00,3,,301<br />
2014-07-14,102,90,77,64,58,53,62,42,22,29.86,29.83,29.8,10,10,10,14,5,17.0,0.00,5,,300<br />
2014-07-15,102,92,81,60,56,52,44,32,19,29.92,29.87,29.82,10,10,10,18,7,23.0,0.00,6,,295<br />
2014-07-16,97,85,73,59,56,51,54,38,22,29.95,29.89,29.82,10,10,10,20,11,24.0,0.00,2,,306<br />
2014-07-17,94,82,69,57,54,50,61,42,23,29.98,29.91,29.84,10,10,10,16,9,19.0,0.00,2,,306<br />
2014-07-18,95,82,68,58,55,52,63,46,28,29.97,29.9,29.83,10,10,10,16,10,21.0,0.00,4,,304<br />
2014-07-19,95,82,69,65,57,54,66,46,26,29.92,29.87,29.83,10,10,10,15,6,17.0,0.01,6,,300<br />
2014-07-20,100,87,73,62,56,52,54,39,24,29.91,29.86,29.8,10,10,10,22,9,28.0,0.00,4,,292<br />
2014-07-21,96,83,69,62,58,55,66,48,30,30.02,29.95,29.9,10,10,9,15,7,19.0,0.00,2,,295<br />
2014-07-22,97,84,70,63,57,50,66,44,21,30.03,29.98,29.93,10,10,10,23,9,28.0,0.00,4,,295<br />
2014-07-23,93,80,67,58,54,39,68,43,18,30.12,30.03,29.94,10,10,10,21,11,26.0,0.00,1,,310<br />
2014-07-24,98,83,68,57,53,46,68,43,18,29.98,29.89,29.77,10,10,10,15,8,21.0,0.00,1,,306<br />
